ID_PESQUISA;ID_QUESTIONARIO;ID_PERGUNTA;SIGLA_LOTACAO;RESPOSTA;SITUACAO
47396;647;2021;BC/SGI;Desconheço;Fim respostas
47396;647;2022;BC/SGI;Desconheço;Fim respostas
47396;647;2023;BC/SGI;Concordo;Fim respostas
47396;647;2024;BC/SGI;Concordo;Fim respostas
47396;647;2025;BC/SGI;Desconheço;Fim respostas
47396;647;2026;BC/SGI;Desconheço;Fim respostas
47396;647;2027;BC/SGI;Concordo;Fim respostas
47396;647;2028;BC/SGI;Concordo;Fim respostas
47396;647;2029;BC/SGI;Desconheço;Fim respostas
47396;648;2031;BC/SGI;Discordo;Fim respostas
47396;648;2033;BC/SGI;Discordo;Fim respostas
47396;648;2034;BC/SGI;Desconheço;Fim respostas
47396;648;2035;BC/SGI;Discordo;Fim respostas
47396;648;2036;BC/SGI;Desconheço;Fim respostas
47396;649;2038;BC/SGI;Desconheço;Fim respostas
47396;649;2039;BC/SGI;Desconheço;Fim respostas
47396;649;2040;BC/SGI;Desconheço;Fim respostas
47396;649;2041;BC/SGI;Desconheço;Fim respostas
47396;649;2042;BC/SGI;Desconheço;Fim respostas
47396;649;2043;BC/SGI;Desconheço;Fim respostas
47396;649;2044;BC/SGI;Desconheço;Fim respostas
47396;649;2045;BC/SGI;Desconheço;Fim respostas
47396;649;2046;BC/SGI;Desconheço;Fim respostas
47396;649;2047;BC/SGI;Desconheço;Fim respostas
47396;649;2048;BC/SGI;Desconheço;Fim respostas
47396;649;2049;BC/SGI;Desconheço;Fim respostas
47396;649;2050;BC/SGI;Desconheço;Fim respostas
47396;649;2051;BC/SGI;Desconheço;Fim respostas
47396;649;2052;BC/SGI;Desconheço;Fim respostas
47396;649;2053;BC/SGI;Desconheço;Fim respostas
47396;649;2054;BC/SGI;Desconheço;Fim respostas
47396;649;2055;BC/SGI;Desconheço;Fim respostas
47396;649;2056;BC/SGI;Desconheço;Fim respostas
47396;649;2057;BC/SGI;Desconheço;Fim respostas
47397;644;1982;TL/SAA;Concordo;Fim respostas
47397;644;1983;TL/SAA;Concordo;Fim respostas
47397;644;1984;TL/SAA;Discordo;Fim respostas
47397;644;1985;TL/SAA;Concordo;Fim respostas
47397;644;1986;TL/SAA;Concordo;Fim respostas
47397;644;1987;TL/SAA;Desconheço;Fim respostas
47397;644;1988;TL/SAA;Concordo;Fim respostas
47397;644;1989;TL/SAA;Concordo;Fim respostas
47397;644;1990;TL/SAA;Desconheço;Fim respostas
47397;644;1991;TL/SAA;Desconheço;Fim respostas
47397;644;1992;TL/SAA;Desconheço;Fim respostas
47397;645;1994;TL/SAA;Concordo;Fim respostas
47397;645;1995;TL/SAA;Concordo;Fim respostas
47397;645;1996;TL/SAA;Concordo;Fim respostas
47397;645;1997;TL/SAA;Concordo;Fim respostas
47397;645;1998;TL/SAA;Concordo;Fim respostas
47397;645;1999;TL/SAA;Concordo;Fim respostas
47397;645;2000;TL/SAA;Concordo;Fim respostas
47397;645;2001;TL/SAA;Concordo;Fim respostas
47397;645;2002;TL/SAA;Concordo;Fim respostas
47397;646;2004;TL/SAA;Discordo;Fim respostas
47397;646;2005;TL/SAA;Concordo;Fim respostas
47397;646;2006;TL/SAA;Concordo;Fim respostas
47397;646;2007;TL/SAA;Discordo;Fim respostas
47397;646;2008;TL/SAA;Discordo;Fim respostas
47397;646;2009;TL/SAA;Concordo;Fim respostas
47397;646;2010;TL/SAA;Concordo;Fim respostas
47397;646;2011;TL/SAA;Concordo;Fim respostas
47397;646;2012;TL/SAA;Concordo;Fim respostas
47397;646;2013;TL/SAA;Concordo;Fim respostas
47397;647;2015;TL/SAA;Concordo;Fim respostas
47397;647;2016;TL/SAA;Concordo;Fim respostas
47397;647;2017;TL/SAA;Concordo;Fim respostas
47397;647;2018;TL/SAA;Concordo;Fim respostas
47397;647;2019;TL/SAA;Concordo;Fim respostas
47397;647;2020;TL/SAA;Concordo;Fim respostas
47397;647;2021;TL/SAA;Concordo;Fim respostas
47397;647;2022;TL/SAA;Concordo;Fim respostas
47397;647;2023;TL/SAA;Concordo;Fim respostas
47397;647;2024;TL/SAA;Concordo;Fim respostas
47397;647;2025;TL/SAA;Concordo;Fim respostas
47397;647;2026;TL/SAA;Concordo;Fim respostas
47397;647;2027;TL/SAA;Concordo;Fim respostas
47397;647;2028;TL/SAA;Concordo;Fim respostas
47397;647;2029;TL/SAA;Concordo;Fim respostas
47397;648;2031;TL/SAA;Concordo;Fim respostas
47397;648;2033;TL/SAA;Concordo;Fim respostas
47397;648;2034;TL/SAA;Concordo;Fim respostas
47397;648;2035;TL/SAA;Discordo;Fim respostas
47397;648;2036;TL/SAA;Concordo;Fim respostas
47397;649;2038;TL/SAA;Desconheço;Fim respostas
47397;649;2039;TL/SAA;Concordo;Fim respostas
47397;649;2040;TL/SAA;Desconheço;Fim respostas
47397;649;2041;TL/SAA;Concordo;Fim respostas
47397;649;2042;TL/SAA;Desconheço;Fim respostas
47397;649;2043;TL/SAA;Desconheço;Fim respostas
47397;649;2044;TL/SAA;Desconheço;Fim respostas
47397;649;2045;TL/SAA;Desconheço;Fim respostas
47397;649;2046;TL/SAA;Desconheço;Fim respostas
47397;649;2047;TL/SAA;Desconheço;Fim respostas
47397;649;2048;TL/SAA;Desconheço;Fim respostas
47397;649;2049;TL/SAA;Desconheço;Fim respostas
47397;649;2050;TL/SAA;Desconheço;Fim respostas
47397;649;2051;TL/SAA;Desconheço;Fim respostas
47397;649;2052;TL/SAA;Desconheço;Fim respostas
47397;649;2053;TL/SAA;Desconheço;Fim respostas
47397;649;2054;TL/SAA;Desconheço;Fim respostas
47397;649;2055;TL/SAA;Desconheço;Fim respostas
47397;649;2056;TL/SAA;Desconheço;Fim respostas
47397;649;2057;TL/SAA;Desconheço;Fim respostas
47398;644;1982;;Concordo;Fim respostas
47398;644;1982;CH/DEAN;Concordo;Fim respostas
47398;644;1983;;Concordo;Fim respostas
47398;644;1983;CH/DEAN;Concordo;Fim respostas
47398;644;1984;;Concordo;Fim respostas
47398;644;1984;CH/DEAN;Concordo;Fim respostas
47398;644;1985;;Discordo;Fim respostas
47398;644;1985;CH/DEAN;Discordo;Fim respostas
47398;644;1986;;Concordo;Fim respostas
47398;644;1986;CH/DEAN;Concordo;Fim respostas
47398;644;1987;;Concordo;Fim respostas
47398;644;1987;CH/DEAN;Concordo;Fim respostas
47398;644;1988;;Concordo;Fim respostas
47398;644;1988;CH/DEAN;Concordo;Fim respostas
47398;644;1989;;Concordo;Fim respostas
47398;644;1989;CH/DEAN;Concordo;Fim respostas
47398;644;1990;;Concordo;Fim respostas
47398;644;1990;CH/DEAN;Concordo;Fim respostas
47398;644;1991;;Concordo;Fim respostas
47398;644;1991;CH/DEAN;Concordo;Fim respostas
47398;644;1992;;Desconheço;Fim respostas
47398;644;1992;CH/DEAN;Desconheço;Fim respostas
47398;645;1994;;Discordo;Fim respostas
47398;645;1994;CH/DEAN;Discordo;Fim respostas
47398;645;1995;;Concordo;Fim respostas
47398;645;1995;CH/DEAN;Concordo;Fim respostas
47398;645;1996;;Concordo;Fim respostas
47398;645;1996;CH/DEAN;Concordo;Fim respostas
47398;645;1997;;Discordo;Fim respostas
47398;645;1997;CH/DEAN;Discordo;Fim respostas
47398;645;1998;;Concordo;Fim respostas
47398;645;1998;CH/DEAN;Concordo;Fim respostas
47398;645;1999;;Discordo;Fim respostas
47398;645;1999;CH/DEAN;Discordo;Fim respostas
47398;645;2000;;Concordo;Fim respostas
47398;645;2000;CH/DEAN;Concordo;Fim respostas
47398;645;2001;;Discordo;Fim respostas
47398;645;2001;CH/DEAN;Discordo;Fim respostas
47398;645;2002;;Discordo;Fim respostas
47398;645;2002;CH/DEAN;Discordo;Fim respostas
47398;646;2004;;Discordo;Fim respostas
47398;646;2004;CH/DEAN;Discordo;Fim respostas
47398;646;2005;;Desconheço;Fim respostas
47398;646;2005;CH/DEAN;Desconheço;Fim respostas
47398;646;2006;;Discordo;Fim respostas
47398;646;2006;CH/DEAN;Discordo;Fim respostas
47398;646;2007;;Desconheço;Fim respostas
47398;646;2007;CH/DEAN;Desconheço;Fim respostas
47398;646;2008;;Concordo;Fim respostas
47398;646;2008;CH/DEAN;Concordo;Fim respostas
47398;646;2009;;Concordo;Fim respostas
47398;646;2009;CH/DEAN;Concordo;Fim respostas
47398;646;2010;;Concordo;Fim respostas
47398;646;2010;CH/DEAN;Concordo;Fim respostas
47398;646;2011;;Desconheço;Fim respostas
47398;646;2011;CH/DEAN;Desconheço;Fim respostas
47398;646;2012;;Discordo;Fim respostas
47398;646;2012;CH/DEAN;Discordo;Fim respostas
47398;646;2013;;Discordo;Fim respostas
47398;646;2013;CH/DEAN;Discordo;Fim respostas
47398;647;2015;;Discordo;Fim respostas
47398;647;2015;CH/DEAN;Discordo;Fim respostas
47398;647;2016;;Discordo;Fim respostas
47398;647;2016;CH/DEAN;Discordo;Fim respostas
47398;647;2017;;Discordo;Fim respostas
47398;647;2017;CH/DEAN;Discordo;Fim respostas
47398;647;2018;;Discordo;Fim respostas
47398;647;2018;CH/DEAN;Discordo;Fim respostas
47398;647;2019;;Discordo;Fim respostas
47398;647;2019;CH/DEAN;Discordo;Fim respostas
47398;647;2020;;Discordo;Fim respostas
47398;647;2020;CH/DEAN;Discordo;Fim respostas
47398;647;2021;;Desconheço;Fim respostas
47398;647;2021;CH/DEAN;Desconheço;Fim respostas
47398;647;2022;;Desconheço;Fim respostas
47398;647;2022;CH/DEAN;Desconheço;Fim respostas
47398;647;2023;;Desconheço;Fim respostas
47398;647;2023;CH/DEAN;Desconheço;Fim respostas
47398;647;2024;;Discordo;Fim respostas
47398;647;2024;CH/DEAN;Discordo;Fim respostas
47398;647;2025;;Desconheço;Fim respostas
47398;647;2025;CH/DEAN;Desconheço;Fim respostas
47398;647;2026;;Desconheço;Fim respostas
47398;647;2026;CH/DEAN;Desconheço;Fim respostas
47398;647;2027;;Concordo;Fim respostas
47398;647;2027;CH/DEAN;Concordo;Fim respostas
47398;647;2028;;Desconheço;Fim respostas
47398;647;2028;CH/DEAN;Desconheço;Fim respostas
47398;647;2029;;Desconheço;Fim respostas
47398;647;2029;CH/DEAN;Desconheço;Fim respostas
47398;648;2031;;Desconheço;Fim respostas
47398;648;2031;CH/DEAN;Desconheço;Fim respostas
47398;648;2033;;Desconheço;Fim respostas
47398;648;2033;CH/DEAN;Desconheço;Fim respostas
47398;648;2034;;Desconheço;Fim respostas
47398;648;2034;CH/DEAN;Desconheço;Fim respostas
47398;648;2035;;Desconheço;Fim respostas
47398;648;2035;CH/DEAN;Desconheço;Fim respostas
47398;648;2036;;Desconheço;Fim respostas
47398;648;2036;CH/DEAN;Desconheço;Fim respostas
47398;649;2038;;Desconheço;Fim respostas
47398;649;2038;CH/DEAN;Desconheço;Fim respostas
47398;649;2039;;Concordo;Fim respostas
47398;649;2039;CH/DEAN;Concordo;Fim respostas
47398;649;2040;;Desconheço;Fim respostas
47398;649;2040;CH/DEAN;Desconheço;Fim respostas
47398;649;2041;;Desconheço;Fim respostas
47398;649;2041;CH/DEAN;Desconheço;Fim respostas
47398;649;2042;;Desconheço;Fim respostas
47398;649;2042;CH/DEAN;Desconheço;Fim respostas
47398;649;2043;;Desconheço;Fim respostas
47398;649;2043;CH/DEAN;Desconheço;Fim respostas
47398;649;2044;;Desconheço;Fim respostas
47398;649;2044;CH/DEAN;Desconheço;Fim respostas
47398;649;2045;;Desconheço;Fim respostas
47398;649;2045;CH/DEAN;Desconheço;Fim respostas
47398;649;2046;;Desconheço;Fim respostas
47398;649;2046;CH/DEAN;Desconheço;Fim respostas
47398;649;2047;;Desconheço;Fim respostas
47398;649;2047;CH/DEAN;Desconheço;Fim respostas
47398;649;2048;;Desconheço;Fim respostas
47398;649;2048;CH/DEAN;Desconheço;Fim respostas
47398;649;2049;;Desconheço;Fim respostas
47398;649;2049;CH/DEAN;Desconheço;Fim respostas
47398;649;2050;;Desconheço;Fim respostas
47398;649;2050;CH/DEAN;Desconheço;Fim respostas
47398;649;2051;;Desconheço;Fim respostas
47398;649;2051;CH/DEAN;Desconheço;Fim respostas
47398;649;2052;;Desconheço;Fim respostas
47398;649;2052;CH/DEAN;Desconheço;Fim respostas
47398;649;2053;;Desconheço;Fim respostas
47398;649;2053;CH/DEAN;Desconheço;Fim respostas
47398;649;2054;;Desconheço;Fim respostas
47398;649;2054;CH/DEAN;Desconheço;Fim respostas
47398;649;2055;;Desconheço;Fim respostas
47398;649;2055;CH/DEAN;Desconheço;Fim respostas
47398;649;2056;;Desconheço;Fim respostas
47398;649;2056;CH/DEAN;Desconheço;Fim respostas
47398;649;2057;;Desconheço;Fim respostas
47398;649;2057;CH/DEAN;Desconheço;Fim respostas
47399;644;1982;;Concordo;Fim respostas
47399;644;1982;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1983;;Concordo;Fim respostas
47399;644;1983;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1984;;Concordo;Fim respostas
47399;644;1984;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1985;;Concordo;Fim respostas
47399;644;1985;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1986;;Concordo;Fim respostas
47399;644;1986;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1987;;Concordo;Fim respostas
47399;644;1987;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1988;;Concordo;Fim respostas
47399;644;1988;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1989;;Concordo;Fim respostas
47399;644;1989;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1990;;Concordo;Fim respostas
47399;644;1990;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1991;;Concordo;Fim respostas
47399;644;1991;BC/SIBI-SA;Concordo;Fim respostas
47399;644;1992;;Concordo;Fim respostas
47399;644;1992;BC/SIBI-SA;Concordo;Fim respostas
47399;645;1994;;Concordo;Fim respostas
47399;645;1994;BC/SIBI-SA;Concordo;Fim respostas
47399;645;1995;;Concordo;Fim respostas
47399;645;1995;BC/SIBI-SA;Concordo;Fim respostas
47399;645;1996;;Concordo;Fim respostas
47399;645;1996;BC/SIBI-SA;Concordo;Fim respostas
47399;645;1997;;Concordo;Fim respostas
47399;645;1997;BC/SIBI-SA;Concordo;Fim respostas
47399;645;1998;;Concordo;Fim respostas
47399;645;1998;BC/SIBI-SA;Concordo;Fim respostas
47399;645;1999;;Concordo;Fim respostas
47399;645;1999;BC/SIBI-SA;Concordo;Fim respostas
47399;645;2000;;Concordo;Fim respostas
47399;645;2000;BC/SIBI-SA;Concordo;Fim respostas
47399;645;2001;;Concordo;Fim respostas
47399;645;2001;BC/SIBI-SA;Concordo;Fim respostas
47399;645;2002;;Concordo;Fim respostas
47399;645;2002;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2004;;Concordo;Fim respostas
47399;646;2004;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2005;;Concordo;Fim respostas
47399;646;2005;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2006;;Concordo;Fim respostas
47399;646;2006;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2007;;Concordo;Fim respostas
47399;646;2007;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2008;;Concordo;Fim respostas
47399;646;2008;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2009;;Concordo;Fim respostas
47399;646;2009;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2010;;Concordo;Fim respostas
47399;646;2010;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2011;;Concordo;Fim respostas
47399;646;2011;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2012;;Concordo;Fim respostas
47399;646;2012;BC/SIBI-SA;Concordo;Fim respostas
47399;646;2013;;Concordo;Fim respostas
47399;646;2013;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2015;;Concordo;Fim respostas
47399;647;2015;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2016;;Concordo;Fim respostas
47399;647;2016;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2017;;Concordo;Fim respostas
47399;647;2017;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2018;;Concordo;Fim respostas
47399;647;2018;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2019;;Concordo;Fim respostas
47399;647;2019;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2020;;Concordo;Fim respostas
47399;647;2020;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2021;;Concordo;Fim respostas
47399;647;2021;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2022;;Concordo;Fim respostas
47399;647;2022;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2023;;Concordo;Fim respostas
47399;647;2023;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2024;;Concordo;Fim respostas
47399;647;2024;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2025;;Concordo;Fim respostas
47399;647;2025;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2026;;Concordo;Fim respostas
47399;647;2026;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2027;;Concordo;Fim respostas
47399;647;2027;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2028;;Concordo;Fim respostas
47399;647;2028;BC/SIBI-SA;Concordo;Fim respostas
47399;647;2029;;Concordo;Fim respostas
47399;647;2029;BC/SIBI-SA;Concordo;Fim respostas
47399;648;2031;;Concordo;Fim respostas
47399;648;2031;BC/SIBI-SA;Concordo;Fim respostas
47399;648;2033;;Concordo;Fim respostas
47399;648;2033;BC/SIBI-SA;Concordo;Fim respostas
47399;648;2034;;Concordo;Fim respostas
47399;648;2034;BC/SIBI-SA;Concordo;Fim respostas
47399;648;2035;;Concordo;Fim respostas
47399;648;2035;BC/SIBI-SA;Concordo;Fim respostas
47399;648;2036;;Concordo;Fim respostas
47399;648;2036;BC/SIBI-SA;Concordo;Fim respostas
47399;649;2038;;Concordo;Fim respostas
47399;649;2038;BC/SIBI-SA;Concordo;Fim respostas
47399;649;2039;;Concordo;Fim respostas
47399;649;2039;BC/SIBI-SA;Concordo;Fim respostas
47399;649;2040;;Desconheço;Fim respostas
47399;649;2040;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2041;;Desconheço;Fim respostas
47399;649;2041;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2042;;Desconheço;Fim respostas
47399;649;2042;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2043;;Desconheço;Fim respostas
47399;649;2043;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2044;;Desconheço;Fim respostas
47399;649;2044;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2045;;Desconheço;Fim respostas
47399;649;2045;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2046;;Desconheço;Fim respostas
47399;649;2046;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2047;;Desconheço;Fim respostas
47399;649;2047;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2048;;Desconheço;Fim respostas
47399;649;2048;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2049;;Desconheço;Fim respostas
47399;649;2049;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2050;;Desconheço;Fim respostas
47399;649;2050;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2051;;Desconheço;Fim respostas
47399;649;2051;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2052;;Desconheço;Fim respostas
47399;649;2052;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2053;;Desconheço;Fim respostas
47399;649;2053;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2054;;Desconheço;Fim respostas
47399;649;2054;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2055;;Desconheço;Fim respostas
47399;649;2055;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2056;;Desconheço;Fim respostas
47399;649;2056;BC/SIBI-SA;Desconheço;Fim respostas
47399;649;2057;;Desconheço;Fim respostas
47399;649;2057;BC/SIBI-SA;Desconheço;Fim respostas
47400;644;1982;COC/SEGA;Concordo;Fim respostas
47400;644;1983;COC/SEGA;Concordo;Fim respostas
47400;644;1984;COC/SEGA;Concordo;Fim respostas
47400;644;1985;COC/SEGA;Desconheço;Fim respostas
47400;644;1986;COC/SEGA;Concordo;Fim respostas
47400;644;1987;COC/SEGA;Desconheço;Fim respostas
47400;644;1988;COC/SEGA;Concordo;Fim respostas
47400;644;1989;COC/SEGA;Concordo;Fim respostas
47400;644;1990;COC/SEGA;Concordo;Fim respostas
47400;644;1991;COC/SEGA;Concordo;Fim respostas
47400;644;1992;COC/SEGA;Concordo;Fim respostas
47400;645;1994;COC/SEGA;Concordo;Fim respostas
47400;645;1995;COC/SEGA;Concordo;Fim respostas
47400;645;1996;COC/SEGA;Concordo;Fim respostas
47400;645;1997;COC/SEGA;Concordo;Fim respostas
47400;645;1998;COC/SEGA;Concordo;Fim respostas
47400;645;1999;COC/SEGA;Desconheço;Fim respostas
47400;645;2000;COC/SEGA;Concordo;Fim respostas
47400;645;2001;COC/SEGA;Concordo;Fim respostas
47400;645;2002;COC/SEGA;Concordo;Fim respostas
47400;646;2004;COC/SEGA;Concordo;Fim respostas
47400;646;2005;COC/SEGA;Concordo;Fim respostas
47400;646;2006;COC/SEGA;Concordo;Fim respostas
47400;646;2007;COC/SEGA;Concordo;Fim respostas
47400;646;2008;COC/SEGA;Desconheço;Fim respostas
47400;646;2009;COC/SEGA;Concordo;Fim respostas
47400;646;2010;COC/SEGA;Concordo;Fim respostas
47400;646;2011;COC/SEGA;Concordo;Fim respostas
47400;646;2012;COC/SEGA;Concordo;Fim respostas
47400;646;2013;COC/SEGA;Concordo;Fim respostas
47400;647;2015;COC/SEGA;Desconheço;Fim respostas
47400;647;2016;COC/SEGA;Desconheço;Fim respostas
47400;647;2017;COC/SEGA;Desconheço;Fim respostas
47400;647;2018;COC/SEGA;Concordo;Fim respostas
47400;647;2019;COC/SEGA;Concordo;Fim respostas
47400;647;2020;COC/SEGA;Concordo;Fim respostas
47400;647;2021;COC/SEGA;Concordo;Fim respostas
47400;647;2022;COC/SEGA;Desconheço;Fim respostas
47400;647;2023;COC/SEGA;Concordo;Fim respostas
47400;647;2024;COC/SEGA;Concordo;Fim respostas
47400;647;2025;COC/SEGA;Concordo;Fim respostas
47400;647;2026;COC/SEGA;Desconheço;Fim respostas
47400;647;2027;COC/SEGA;Desconheço;Fim respostas
47400;647;2028;COC/SEGA;Desconheço;Fim respostas
47400;647;2029;COC/SEGA;Desconheço;Fim respostas
47400;648;2031;COC/SEGA;Desconheço;Fim respostas
47400;648;2033;COC/SEGA;Desconheço;Fim respostas
47400;648;2034;COC/SEGA;Desconheço;Fim respostas
47400;648;2035;COC/SEGA;Concordo;Fim respostas
47400;648;2036;COC/SEGA;Concordo;Fim respostas
47400;649;2038;COC/SEGA;Concordo;Fim respostas
47400;649;2039;COC/SEGA;Concordo;Fim respostas
47400;649;2040;COC/SEGA;Desconheço;Fim respostas
47400;649;2041;COC/SEGA;Desconheço;Fim respostas
47400;649;2042;COC/SEGA;Concordo;Fim respostas
47400;649;2043;COC/SEGA;Concordo;Fim respostas
47400;649;2044;COC/SEGA;Desconheço;Fim respostas
47400;649;2045;COC/SEGA;Desconheço;Fim respostas
47400;649;2046;COC/SEGA;Desconheço;Fim respostas
47400;649;2047;COC/SEGA;Concordo;Fim respostas
47400;649;2048;COC/SEGA;Concordo;Fim respostas
47400;649;2049;COC/SEGA;Concordo;Fim respostas
47400;649;2050;COC/SEGA;Concordo;Fim respostas
47400;649;2051;COC/SEGA;Desconheço;Fim respostas
47400;649;2052;COC/SEGA;Desconheço;Fim respostas
47400;649;2053;COC/SEGA;Concordo;Fim respostas
47400;649;2054;COC/SEGA;Concordo;Fim respostas
47400;649;2055;COC/SEGA;Desconheço;Fim respostas
47400;649;2056;COC/SEGA;Desconheço;Fim respostas
47400;649;2057;COC/SEGA;Desconheço;Fim respostas
47401;644;1982;COC/SEGA;Concordo;Fim respostas
47401;644;1983;COC/SEGA;Concordo;Fim respostas
47401;644;1984;COC/SEGA;Concordo;Fim respostas
47401;644;1985;COC/SEGA;Concordo;Fim respostas
47401;644;1986;COC/SEGA;Concordo;Fim respostas
47401;644;1987;COC/SEGA;Concordo;Fim respostas
47401;644;1988;COC/SEGA;Concordo;Fim respostas
47401;644;1989;COC/SEGA;Concordo;Fim respostas
47401;644;1990;COC/SEGA;Concordo;Fim respostas
47401;644;1991;COC/SEGA;Concordo;Fim respostas
47401;644;1992;COC/SEGA;Concordo;Fim respostas
47401;645;1994;COC/SEGA;Concordo;Fim respostas
47401;645;1995;COC/SEGA;Concordo;Fim respostas
47401;645;1996;COC/SEGA;Concordo;Fim respostas
47401;645;1997;COC/SEGA;Concordo;Fim respostas
47401;645;1998;COC/SEGA;Concordo;Fim respostas
47401;645;1999;COC/SEGA;Concordo;Fim respostas
47401;645;2000;COC/SEGA;Desconheço;Fim respostas
47401;645;2001;COC/SEGA;Discordo;Fim respostas
47401;645;2002;COC/SEGA;Discordo;Fim respostas
47401;646;2004;COC/SEGA;Concordo;Fim respostas
47401;646;2005;COC/SEGA;Concordo;Fim respostas
47401;646;2006;COC/SEGA;Concordo;Fim respostas
47401;646;2007;COC/SEGA;Desconheço;Fim respostas
47401;646;2008;COC/SEGA;Concordo;Fim respostas
47401;646;2009;COC/SEGA;Concordo;Fim respostas
47401;646;2010;COC/SEGA;Concordo;Fim respostas
47401;646;2011;COC/SEGA;Concordo;Fim respostas
47401;646;2012;COC/SEGA;Concordo;Fim respostas
47401;646;2013;COC/SEGA;Concordo;Fim respostas
47401;647;2015;COC/SEGA;Desconheço;Fim respostas
47401;647;2016;COC/SEGA;Desconheço;Fim respostas
47401;647;2017;COC/SEGA;Concordo;Fim respostas
47401;647;2018;COC/SEGA;Desconheço;Fim respostas
47401;647;2019;COC/SEGA;Concordo;Fim respostas
47401;647;2020;COC/SEGA;Concordo;Fim respostas
47401;647;2021;COC/SEGA;Desconheço;Fim respostas
47401;647;2022;COC/SEGA;Concordo;Fim respostas
47401;647;2023;COC/SEGA;Desconheço;Fim respostas
47401;647;2024;COC/SEGA;Concordo;Fim respostas
47401;647;2025;COC/SEGA;Desconheço;Fim respostas
47401;647;2026;COC/SEGA;Concordo;Fim respostas
47401;647;2027;COC/SEGA;Concordo;Fim respostas
47401;647;2028;COC/SEGA;Concordo;Fim respostas
47401;647;2029;COC/SEGA;Desconheço;Fim respostas
47401;648;2031;COC/SEGA;Discordo;Fim respostas
47401;648;2033;COC/SEGA;Discordo;Fim respostas
47401;648;2034;COC/SEGA;Concordo;Fim respostas
47401;648;2035;COC/SEGA;Concordo;Fim respostas
47401;648;2036;COC/SEGA;Concordo;Fim respostas
47401;649;2038;COC/SEGA;Concordo;Fim respostas
47401;649;2039;COC/SEGA;Concordo;Fim respostas
47401;649;2040;COC/SEGA;Desconheço;Fim respostas
47401;649;2041;COC/SEGA;Desconheço;Fim respostas
47401;649;2042;COC/SEGA;Concordo;Fim respostas
47401;649;2043;COC/SEGA;Desconheço;Fim respostas
47401;649;2044;COC/SEGA;Desconheço;Fim respostas
47401;649;2045;COC/SEGA;Desconheço;Fim respostas
47401;649;2046;COC/SEGA;Desconheço;Fim respostas
47401;649;2047;COC/SEGA;Desconheço;Fim respostas
47401;649;2048;COC/SEGA;Desconheço;Fim respostas
47401;649;2049;COC/SEGA;Concordo;Fim respostas
47401;649;2050;COC/SEGA;Desconheço;Fim respostas
47401;649;2051;COC/SEGA;Desconheço;Fim respostas
47401;649;2052;COC/SEGA;Desconheço;Fim respostas
47401;649;2053;COC/SEGA;Desconheço;Fim respostas
47401;649;2054;COC/SEGA;Desconheço;Fim respostas
